index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-06 17:30:56.367779
1,24801.626953125,-44.22088157361573,False,2023-06-06 17:30:56.387039
2,24801.626953125,-44.01461669087051,False,2023-06-06 17:30:56.405699
3,24792.470703125,-43.79116363707896,False,2023-06-06 17:30:56.424293
4,24801.626953125,-43.561980054573766,False,2023-06-06 17:30:56.442868
5,24801.626953125,-43.33279647206857,False,2023-06-06 17:30:56.461659
6,24801.626953125,-43.10361630465797,False,2023-06-06 17:30:56.481094
7,24801.626953125,-42.89162089319911,False,2023-06-06 17:30:56.499758
8,24801.626953125,-42.67389495302662,False,2023-06-06 17:30:56.518597
9,24801.626953125,-42.433253728188724,False,2023-06-06 17:30:56.539874
10,24801.626953125,-42.19261250335084,False,2023-06-06 17:30:56.559065
11,24801.626953125,-41.963428920845644,False,2023-06-06 17:30:56.590867
12,24810.78125,-41.73424533834045,False,2023-06-06 17:30:56.624055
13,24810.78125,-41.50506175583526,False,2023-06-06 17:30:56.656125
14,24801.626953125,-41.29306975947099,False,2023-06-06 17:30:56.676421
15,24801.626953125,-41.063886176965795,False,2023-06-06 17:30:56.729072
16,24801.626953125,-40.84043312317424,False,2023-06-06 17:30:56.748867
17,24801.59765625,-40.622707183001744,True,2023-06-06 17:30:57.806713
18,24801.626953125,-40.40498465792383,False,2023-06-06 17:30:56.803034
19,24801.626953125,-40.18153160413228,False,2023-06-06 17:30:56.826547
20,24801.626953125,-39.96380566395979,False,2023-06-06 17:30:56.848417
21,24801.626953125,-39.734622081454596,False,2023-06-06 17:30:56.903714
22,24801.626953125,-39.511169027663044,False,2023-06-06 17:30:56.931133
23,24801.626953125,-39.28198544515785,False,2023-06-06 17:30:56.951595
24,24801.626953125,-39.06426292007994,False,2023-06-06 17:30:56.997513
25,24801.626953125,-38.823621695242046,False,2023-06-06 17:30:57.016859
26,24801.626953125,-39.06426292007994,False,2023-06-06 17:30:57.035358
27,24801.626953125,-38.83507933757475,False,2023-06-06 17:30:57.053736
28,24801.626953125,-38.611626283783195,False,2023-06-06 17:30:57.070343
29,24801.59765625,-38.393900343610696,True,2023-06-06 17:30:57.806803
30,24801.626953125,-38.18190834724643,False,2023-06-06 17:30:57.107199
31,24792.470703125,-37.96418240707393,False,2023-06-06 17:30:57.124969
32,24792.470703125,-37.740729353282376,False,2023-06-06 17:30:57.142878
33,24792.470703125,-37.51154577077718,False,2023-06-06 17:30:57.160693
34,24792.470703125,-37.31101141674561,False,2023-06-06 17:30:57.178860
35,24792.470703125,-37.10474653400039,False,2023-06-06 17:30:57.196765
36,24792.470703125,-36.88129348020884,False,2023-06-06 17:30:57.214770
37,24792.470703125,-36.66357095513093,False,2023-06-06 17:30:57.232464
38,24792.470703125,-36.474494243432055,False,2023-06-06 17:30:57.250459
39,24792.470703125,-36.23384960349958,False,2023-06-06 17:30:57.268471
40,24792.470703125,-36.02185760713531,False,2023-06-06 17:30:57.286591
41,24792.470703125,-35.81559272439009,False,2023-06-06 17:30:57.304274
42,24792.470703125,-35.603597312931235,False,2023-06-06 17:30:57.322333
43,24783.31640625,-35.38014425913968,False,2023-06-06 17:30:57.339848
44,24783.31640625,-35.17387937639447,False,2023-06-06 17:30:57.357553
45,24783.31640625,-34.944695793889274,False,2023-06-06 17:30:57.374689
46,24783.31640625,-34.72124274009772,False,2023-06-06 17:30:57.391465
47,24783.31640625,-34.51497785735251,False,2023-06-06 17:30:57.408668
48,24783.31640625,-34.302982445893655,False,2023-06-06 17:30:57.425942
49,24783.31640625,-34.07379886338846,False,2023-06-06 17:30:57.444894
50,24783.31640625,-33.85034580959691,False,2023-06-06 17:30:57.462338
51,24783.31640625,-33.621162227091716,False,2023-06-06 17:30:57.479213
52,24792.470703125,-33.403439702013806,False,2023-06-06 17:30:57.495990
53,24783.31640625,-33.185717176935896,False,2023-06-06 17:30:57.513274
54,24783.31640625,-32.962260708049754,False,2023-06-06 17:30:57.530758
55,24783.31640625,-32.744538182971844,False,2023-06-06 17:30:57.548025
56,24783.31640625,-32.51535460046665,False,2023-06-06 17:30:57.565591
57,24783.31640625,-32.280440489247816,False,2023-06-06 17:30:57.583111
58,24783.31640625,-32.062717964169906,False,2023-06-06 17:30:57.600776
59,24783.31640625,-31.833534381664712,False,2023-06-06 17:30:57.619159
60,24783.31640625,-31.621542385300444,False,2023-06-06 17:30:57.637171
61,24774.16015625,-31.403816445127948,False,2023-06-06 17:30:57.655378
62,24774.16015625,-31.180363391336392,False,2023-06-06 17:30:57.673271
63,24774.16015625,-30.962640866258482,False,2023-06-06 17:30:57.691231
64,24783.31640625,-30.73345728375329,False,2023-06-06 17:30:57.709301
65,24774.16015625,-30.515731343580793,False,2023-06-06 17:30:57.727041
66,24774.16015625,-30.303739347216524,False,2023-06-06 17:30:57.746299
67,24774.16015625,-30.080282878330387,False,2023-06-06 17:30:57.763763
68,24774.16015625,-29.862560353252473,False,2023-06-06 17:30:57.781775
69,24774.16015625,-29.644837828174563,False,2023-06-06 17:30:57.799660
70,24774.16015625,-29.432842416715708,False,2023-06-06 17:30:57.817661
71,24765.005859375,-29.215116476543212,False,2023-06-06 17:30:57.835592
72,24765.005859375,-29.00312448017894,False,2023-06-06 17:30:57.853613
73,24765.005859375,-28.785398540006444,False,2023-06-06 17:30:57.871413
74,24765.005859375,-28.550486136334904,False,2023-06-06 17:30:57.889202
75,24765.005859375,-28.33276361125699,False,2023-06-06 17:30:57.907054
76,24765.005859375,-28.120768199798135,False,2023-06-06 17:30:57.924991
