index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-07 17:54:30.750764
1,24801.626953125,-44.22088157361573,False,2023-06-07 17:54:30.767586
2,24801.626953125,-44.01461669087051,False,2023-06-07 17:54:30.784794
3,24792.470703125,-43.79116363707896,False,2023-06-07 17:54:30.802172
4,24801.626953125,-43.561980054573766,False,2023-06-07 17:54:30.820179
5,24801.626953125,-43.33279647206857,False,2023-06-07 17:54:30.839706
6,24801.626953125,-43.10361630465797,False,2023-06-07 17:54:30.856707
7,24801.626953125,-42.89162089319911,False,2023-06-07 17:54:30.874698
8,24801.626953125,-42.67389495302662,False,2023-06-07 17:54:30.892839
9,24801.626953125,-42.433253728188724,False,2023-06-07 17:54:30.910950
10,24801.626953125,-42.19261250335084,False,2023-06-07 17:54:30.928913
11,24801.626953125,-41.963428920845644,False,2023-06-07 17:54:30.946972
12,24810.78125,-41.73424533834045,False,2023-06-07 17:54:30.964776
13,24810.78125,-41.50506175583526,False,2023-06-07 17:54:30.982846
14,24801.626953125,-41.29306975947099,False,2023-06-07 17:54:31.001107
15,24801.626953125,-41.063886176965795,False,2023-06-07 17:54:31.019064
16,24801.626953125,-40.84043312317424,False,2023-06-07 17:54:31.037034
17,24801.626953125,-40.622707183001744,False,2023-06-07 17:54:31.054763
18,24801.626953125,-40.40498465792383,False,2023-06-07 17:54:31.072591
19,24801.626953125,-40.18153160413228,False,2023-06-07 17:54:31.090830
20,24801.626953125,-39.96380566395979,False,2023-06-07 17:54:31.108734
21,24801.626953125,-39.734622081454596,False,2023-06-07 17:54:31.126832
22,24801.626953125,-39.511169027663044,False,2023-06-07 17:54:31.144949
23,24801.626953125,-39.28198544515785,False,2023-06-07 17:54:31.245646
24,24801.626953125,-39.06426292007994,False,2023-06-07 17:54:31.268751
25,24801.626953125,-38.823621695242046,False,2023-06-07 17:54:31.333841
26,24801.626953125,-39.06426292007994,False,2023-06-07 17:54:31.422587
27,24801.626953125,-38.83507933757475,False,2023-06-07 17:54:31.447567
28,24801.626953125,-38.611626283783195,False,2023-06-07 17:54:31.484782
29,24801.626953125,-38.393900343610696,False,2023-06-07 17:54:31.548810
30,24801.626953125,-38.18190834724643,False,2023-06-07 17:54:31.572095
31,24792.470703125,-37.96418240707393,False,2023-06-07 17:54:31.604708
32,24792.470703125,-37.740729353282376,False,2023-06-07 17:54:31.624002
33,24792.470703125,-37.51154577077718,False,2023-06-07 17:54:31.648619
34,24792.470703125,-37.31101141674561,False,2023-06-07 17:54:31.676550
35,24792.470703125,-37.10474653400039,False,2023-06-07 17:54:31.753882
36,24792.470703125,-36.88129348020884,False,2023-06-07 17:54:31.771853
37,24792.470703125,-36.66357095513093,False,2023-06-07 17:54:31.831162
38,24792.443359375,-36.45157554367208,True,2023-06-07 17:54:32.903051
39,24792.470703125,-36.23384960349958,False,2023-06-07 17:54:31.876059
40,24792.470703125,-36.02185760713531,False,2023-06-07 17:54:31.897581
41,24792.470703125,-35.81559272439009,False,2023-06-07 17:54:31.932036
42,24792.443359375,-35.61505154016935,True,2023-06-07 17:54:32.903162
43,24783.31640625,-35.38014425913968,False,2023-06-07 17:54:31.969841
44,24783.31640625,-35.17387937639447,False,2023-06-07 17:54:32.053228
45,24783.31640625,-34.944695793889274,False,2023-06-07 17:54:32.262717
46,24783.31640625,-34.72124274009772,False,2023-06-07 17:54:32.364179
47,24783.31640625,-34.51497785735251,False,2023-06-07 17:54:32.422958
48,24783.31640625,-34.302982445893655,False,2023-06-07 17:54:32.463488
49,24783.31640625,-34.07379886338846,False,2023-06-07 17:54:32.563163
50,24783.31640625,-33.85034580959691,False,2023-06-07 17:54:32.663996
51,24783.31640625,-33.621162227091716,False,2023-06-07 17:54:32.680538
52,24792.470703125,-33.403439702013806,False,2023-06-07 17:54:32.769648
53,24783.31640625,-33.185717176935896,False,2023-06-07 17:54:32.796228
54,24783.31640625,-32.962260708049754,False,2023-06-07 17:54:32.828272
55,24783.31640625,-32.744538182971844,False,2023-06-07 17:54:32.860132
56,24783.31640625,-32.51535460046665,False,2023-06-07 17:54:32.905267
57,24783.31640625,-32.280440489247816,False,2023-06-07 17:54:32.922578
58,24783.31640625,-32.062717964169906,False,2023-06-07 17:54:32.940073
59,24783.31640625,-31.833534381664712,False,2023-06-07 17:54:32.961431
60,24783.31640625,-31.621542385300444,False,2023-06-07 17:54:32.979448
61,24774.16015625,-31.403816445127948,False,2023-06-07 17:54:32.997225
62,24774.16015625,-31.180363391336392,False,2023-06-07 17:54:33.015213
63,24774.16015625,-30.962640866258482,False,2023-06-07 17:54:33.033187
64,24774.1328125,-30.750645454799628,True,2023-06-07 17:54:34.090110
65,24774.16015625,-30.515731343580793,False,2023-06-07 17:54:33.068988
66,24774.16015625,-30.303739347216524,False,2023-06-07 17:54:33.087405
67,24774.16015625,-30.080282878330387,False,2023-06-07 17:54:33.105076
68,24774.16015625,-29.862560353252473,False,2023-06-07 17:54:33.122858
69,24774.16015625,-29.644837828174563,False,2023-06-07 17:54:33.140684
70,24774.16015625,-29.432842416715708,False,2023-06-07 17:54:33.158144
71,24765.005859375,-29.215116476543212,False,2023-06-07 17:54:33.175782
72,24765.005859375,-29.00312448017894,False,2023-06-07 17:54:33.193641
73,24765.005859375,-28.785398540006444,False,2023-06-07 17:54:33.211533
74,24765.005859375,-28.550486136334904,False,2023-06-07 17:54:33.229035
75,24765.005859375,-28.33276361125699,False,2023-06-07 17:54:33.246962
76,24765.005859375,-28.120768199798135,False,2023-06-07 17:54:33.265041
77,24755.849609375,-27.92023384576656,False,2023-06-07 17:54:33.282771
78,24755.849609375,-27.713968963021344,False,2023-06-07 17:54:33.300406
79,24765.03125,-27.502200655352393,True,2023-06-07 17:54:34.090534
80,24755.849609375,-27.2613323267246,False,2023-06-07 17:54:33.336002
81,24755.849609375,-27.043608094099397,False,2023-06-07 17:54:33.353618
82,24755.849609375,-26.820155040307846,False,2023-06-07 17:54:33.371402
83,24755.849609375,-26.590971457802652,False,2023-06-07 17:54:33.389188
84,24755.849609375,-26.36178787529746,False,2023-06-07 17:54:33.407078
85,24755.849609375,-26.11541612174593,False,2023-06-07 17:54:33.424723
86,24755.849609375,-26.33314035437113,False,2023-06-07 17:54:33.442705
87,24755.849609375,-26.09249742198595,False,2023-06-07 17:54:33.460010
88,24765.005859375,-25.86331554702805,False,2023-06-07 17:54:33.478311
89,24765.005859375,-25.62267261464287,False,2023-06-07 17:54:33.495895
90,24755.849609375,-25.404948382017665,False,2023-06-07 17:54:33.513741
91,24755.849609375,-25.164307157179774,False,2023-06-07 17:54:33.532147
92,24765.005859375,-24.923664224794592,False,2023-06-07 17:54:33.553777
93,24765.005859375,-24.694480642289403,False,2023-06-07 17:54:33.571632
94,24765.005859375,-24.46529705978421,False,2023-06-07 17:54:33.589286
95,24765.005859375,-24.22465583494632,False,2023-06-07 17:54:33.607059
96,24765.005859375,-23.984012902561137,False,2023-06-07 17:54:33.625325
97,24765.005859375,-23.743371677723246,False,2023-06-07 17:54:33.643295
98,24765.005859375,-23.514188095218056,False,2023-06-07 17:54:33.661058
99,24765.005859375,-23.273545162832875,False,2023-06-07 17:54:33.690363
