index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-07 18:21:53.532440
1,24801.626953125,-44.22088157361573,False,2023-06-07 18:21:53.556038
2,24801.626953125,-44.01461669087051,False,2023-06-07 18:21:53.575922
3,24792.470703125,-43.79116363707896,False,2023-06-07 18:21:53.611032
4,24801.626953125,-43.561980054573766,False,2023-06-07 18:21:53.632390
5,24801.626953125,-43.33279647206857,False,2023-06-07 18:21:53.665489
6,24801.626953125,-43.10361630465797,False,2023-06-07 18:21:53.695767
7,24801.626953125,-42.89162089319911,False,2023-06-07 18:21:53.717710
8,24801.626953125,-42.67389495302662,False,2023-06-07 18:21:53.746106
9,24801.654296875,-42.450435069045895,True,2023-06-07 18:21:54.801372
10,24801.626953125,-42.19261250335084,False,2023-06-07 18:21:53.794598
11,24801.626953125,-41.963428920845644,False,2023-06-07 18:21:53.820575
12,24810.78125,-41.73424533834045,False,2023-06-07 18:21:53.840846
13,24810.78125,-41.50506175583526,False,2023-06-07 18:21:53.874010
14,24801.626953125,-41.29306975947099,False,2023-06-07 18:21:53.902909
15,24801.626953125,-41.063886176965795,False,2023-06-07 18:21:53.923851
16,24801.626953125,-40.84043312317424,False,2023-06-07 18:21:53.946881
17,24801.626953125,-40.622707183001744,False,2023-06-07 18:21:53.980620
18,24801.626953125,-40.40498465792383,False,2023-06-07 18:21:54.006636
19,24801.626953125,-40.18153160413228,False,2023-06-07 18:21:54.029988
20,24801.626953125,-39.96380566395979,False,2023-06-07 18:21:54.054974
21,24801.599609375,-39.75180342231176,True,2023-06-07 18:21:54.801614
22,24801.626953125,-39.511169027663044,False,2023-06-07 18:21:54.106309
23,24804.037109375,-38.82366950656624,True,2023-06-07 18:21:54.801718
24,24801.626953125,-39.06426292007994,False,2023-06-07 18:21:54.155336
25,24801.626953125,-38.823621695242046,False,2023-06-07 18:21:54.187370
26,24801.626953125,-39.06426292007994,False,2023-06-07 18:21:54.214800
27,24801.626953125,-38.83507933757475,False,2023-06-07 18:21:54.237911
28,24801.626953125,-38.611626283783195,False,2023-06-07 18:21:54.265808
29,24801.626953125,-38.393900343610696,False,2023-06-07 18:21:54.297172
30,24801.626953125,-38.18190834724643,False,2023-06-07 18:21:54.315706
31,24792.470703125,-37.96418240707393,False,2023-06-07 18:21:54.350803
32,24792.470703125,-37.740729353282376,False,2023-06-07 18:21:54.371961
33,24792.470703125,-37.51154577077718,False,2023-06-07 18:21:54.391157
34,24792.470703125,-37.31101141674561,False,2023-06-07 18:21:54.412794
35,24792.470703125,-37.10474653400039,False,2023-06-07 18:21:54.432373
36,24792.470703125,-36.88129348020884,False,2023-06-07 18:21:54.463860
37,24792.470703125,-36.66357095513093,False,2023-06-07 18:21:54.491198
38,24792.470703125,-36.474494243432055,False,2023-06-07 18:21:54.517943
39,24792.470703125,-36.23384960349958,False,2023-06-07 18:21:54.538076
40,24792.470703125,-36.02185760713531,False,2023-06-07 18:21:54.571085
41,24792.470703125,-35.81559272439009,False,2023-06-07 18:21:54.594771
42,24792.470703125,-35.603597312931235,False,2023-06-07 18:21:54.611889
43,24783.31640625,-35.38014425913968,False,2023-06-07 18:21:54.630133
44,24783.31640625,-35.17387937639447,False,2023-06-07 18:21:54.650176
45,24783.31640625,-34.944695793889274,False,2023-06-07 18:21:54.681475
46,24783.31640625,-34.72124274009772,False,2023-06-07 18:21:54.701135
47,24783.31640625,-34.51497785735251,False,2023-06-07 18:21:54.735622
48,24783.31640625,-34.302982445893655,False,2023-06-07 18:21:54.753918
49,24783.31640625,-34.07379886338846,False,2023-06-07 18:21:54.780241
50,24783.31640625,-33.85034580959691,False,2023-06-07 18:21:54.801675
51,24783.287109375,-33.63261986942441,True,2023-06-07 18:21:55.849927
52,24792.470703125,-33.403439702013806,False,2023-06-07 18:21:54.848206
